timestamp,username,source_ip,event_type,status
2026-05-10T17:18:29,ivan,192.168.1.32,login,success
2026-05-10T17:19:59,oscar,192.168.1.14,login,success
2026-05-10T17:20:29,judy,192.168.1.20,login,success
2026-05-10T17:20:57,judy,192.168.1.17,login,failed
2026-05-10T17:21:20,frank,192.168.1.25,login,success
2026-05-10T17:21:44,bob,192.168.1.30,login,success
2026-05-10T17:21:53,carol,192.168.1.39,login,success
2026-05-10T17:21:57,trent,192.168.1.12,login,failed
2026-05-10T17:22:23,bob,192.168.1.16,login,success
2026-05-10T17:23:12,victor,192.168.1.17,login,success
2026-05-10T17:23:30,grace,192.168.1.30,login,success
2026-05-10T17:23:34,judy,192.168.1.37,login,failed
2026-05-10T17:23:50,erin,192.168.1.38,login,success
2026-05-10T17:23:58,bob,192.168.1.26,login,success
2026-05-10T17:27:18,carol,192.168.1.23,login,success
2026-05-10T17:27:55,trent,192.168.1.29,login,success
2026-05-10T17:28:23,mallory,192.168.1.25,login,success
2026-05-10T17:28:25,grace,192.168.1.39,login,success
2026-05-10T17:28:29,peggy,192.168.1.20,login,failed
2026-05-10T17:29:23,victor,192.168.1.23,login,success
2026-05-10T17:29:42,bob,192.168.1.12,login,success
2026-05-10T17:30:24,bob,192.168.1.32,login,success
2026-05-10T17:31:31,heidi,192.168.1.39,login,success
2026-05-10T17:31:56,peggy,192.168.1.12,login,success
2026-05-10T17:32:49,heidi,192.168.1.32,login,success
2026-05-10T17:33:03,peggy,192.168.1.10,login,success
2026-05-10T17:33:06,bob,192.168.1.10,login,failed
2026-05-10T17:34:22,oscar,192.168.1.38,login,success
2026-05-10T17:36:01,carol,192.168.1.37,login,success
2026-05-10T17:37:18,judy,192.168.1.26,login,success
2026-05-10T17:37:19,erin,192.168.1.17,login,success
2026-05-10T17:37:24,erin,192.168.1.20,login,success
2026-05-10T17:38:07,dave,192.168.1.36,login,success
2026-05-10T17:39:02,carol,192.168.1.32,login,success
2026-05-10T17:39:19,heidi,192.168.1.27,login,success
2026-05-10T17:40:00,victor,192.168.1.20,login,success
2026-05-10T17:40:26,heidi,192.168.1.20,login,success
2026-05-10T17:40:51,dave,192.168.1.13,login,success
2026-05-10T17:41:14,mallory,192.168.1.13,login,success
2026-05-10T17:42:13,peggy,192.168.1.28,login,success
2026-05-10T17:42:43,ivan,45.83.12.9,login,failed
2026-05-10T17:42:54,ivan,45.83.12.9,login,failed
2026-05-10T17:43:05,grace,192.168.1.24,login,success
2026-05-10T17:43:05,oscar,45.83.12.9,login,failed
2026-05-10T17:43:07,peggy,192.168.1.36,login,success
2026-05-10T17:43:07,oscar,45.83.12.9,login,failed
2026-05-10T17:43:09,oscar,45.83.12.9,login,failed
2026-05-10T17:43:27,bob,192.168.1.39,login,success
2026-05-10T17:43:27,alice,45.83.12.9,login,failed
2026-05-10T17:43:29,bob,192.168.1.28,login,success
2026-05-10T17:43:39,alice,45.83.12.9,login,failed
2026-05-10T17:43:44,alice,45.83.12.9,login,failed
2026-05-10T17:43:48,bob,45.83.12.9,login,failed
2026-05-10T17:43:56,bob,45.83.12.9,login,failed
2026-05-10T17:44:03,erin,192.168.1.32,login,success
2026-05-10T17:44:03,bob,45.83.12.9,login,failed
2026-05-10T17:44:19,erin,45.83.12.9,login,failed
2026-05-10T17:44:26,peggy,45.83.12.9,login,failed
2026-05-10T17:44:37,peggy,45.83.12.9,login,failed
2026-05-10T17:44:46,trent,45.83.12.9,login,failed
2026-05-10T17:44:51,grace,192.168.1.19,login,success
2026-05-10T17:44:54,frank,192.168.1.19,login,success
2026-05-10T17:45:48,mallory,192.168.1.32,login,success
2026-05-10T17:46:05,mallory,192.168.1.25,login,success
2026-05-10T17:47:01,peggy,192.168.1.17,login,success
2026-05-10T17:47:46,trent,192.168.1.11,login,success
2026-05-10T17:47:50,heidi,192.168.1.19,login,success
2026-05-10T17:50:13,erin,192.168.1.25,login,success
2026-05-10T17:50:23,heidi,192.168.1.19,login,success
2026-05-10T17:51:46,heidi,192.168.1.35,login,success
2026-05-10T17:52:33,victor,192.168.1.11,login,success
2026-05-10T17:52:38,dave,192.168.1.13,login,success
2026-05-10T17:52:58,trent,192.168.1.19,login,success
2026-05-10T17:53:13,oscar,192.168.1.22,login,success
2026-05-10T17:53:16,bob,192.168.1.27,login,success
2026-05-10T17:53:37,peggy,192.168.1.17,login,success
2026-05-10T17:53:57,oscar,192.168.1.32,login,success
2026-05-10T17:53:58,bob,192.168.1.20,login,success
2026-05-10T17:54:42,frank,192.168.1.34,login,success
2026-05-10T17:55:35,trent,192.168.1.34,login,success
2026-05-10T17:56:18,peggy,192.168.1.38,login,success
2026-05-10T17:58:33,grace,192.168.1.23,login,success
2026-05-10T17:58:36,bob,192.168.1.33,login,success
2026-05-10T17:59:29,judy,192.168.1.12,login,success
2026-05-10T18:00:18,carol,192.168.1.10,login,success
2026-05-10T18:01:42,carol,192.168.1.17,login,success
2026-05-10T18:02:26,carol,192.168.1.23,login,success
2026-05-10T18:02:31,frank,192.168.1.11,login,success
2026-05-10T18:02:33,victor,192.168.1.24,login,success
2026-05-10T18:02:38,oscar,192.168.1.17,login,success
2026-05-10T18:04:26,mallory,192.168.1.26,login,success
2026-05-10T18:05:45,mallory,192.168.1.17,login,success
2026-05-10T18:06:33,bob,192.168.1.25,login,success
2026-05-10T18:08:06,grace,192.168.1.36,login,success
2026-05-10T18:08:22,mallory,192.168.1.11,login,failed
2026-05-10T18:09:40,peggy,192.168.1.32,login,success
2026-05-10T18:11:08,frank,192.168.1.33,login,success
2026-05-10T18:11:32,mallory,192.168.1.34,login,success
2026-05-10T18:12:13,judy,192.168.1.19,login,success
2026-05-10T18:12:52,ivan,192.168.1.11,login,success
2026-05-10T18:12:53,erin,192.168.1.34,login,success
2026-05-10T18:12:58,heidi,192.168.1.12,login,success
2026-05-10T18:13:40,peggy,192.168.1.27,login,success
2026-05-10T18:13:55,alice,192.168.1.31,login,failed
2026-05-10T18:16:39,erin,192.168.1.38,login,success
2026-05-10T18:17:20,judy,192.168.1.28,login,success
2026-05-10T18:17:36,oscar,192.168.1.11,login,success
2026-05-10T18:17:37,ivan,192.168.1.34,login,success
2026-05-10T18:17:52,ivan,192.168.1.17,login,success
2026-05-10T18:18:09,bob,192.168.1.14,login,success
2026-05-10T18:18:50,carol,192.168.1.11,login,success
2026-05-10T18:20:32,heidi,192.168.1.18,login,failed
2026-05-10T18:20:41,grace,192.168.1.30,login,failed
2026-05-10T18:20:44,frank,192.168.1.20,login,success
2026-05-10T18:21:44,trent,192.168.1.33,login,success
2026-05-10T18:23:01,oscar,192.168.1.38,login,success
2026-05-10T18:23:42,peggy,192.168.1.12,login,success
2026-05-10T18:23:49,peggy,192.168.1.31,login,failed
2026-05-10T18:24:37,erin,192.168.1.33,login,success
2026-05-10T18:25:17,grace,192.168.1.34,login,success
2026-05-10T18:25:23,frank,192.168.1.26,login,success
2026-05-10T18:26:18,oscar,192.168.1.34,login,success
2026-05-10T18:26:50,alice,192.168.1.26,login,success
2026-05-10T18:27:26,heidi,192.168.1.12,login,failed
2026-05-10T18:28:10,carol,192.168.1.15,login,success
2026-05-10T18:28:39,mallory,192.168.1.39,login,success
2026-05-10T18:28:53,frank,192.168.1.26,login,success
2026-05-10T18:29:13,dave,192.168.1.23,login,failed
2026-05-10T18:31:28,judy,192.168.1.19,login,success
2026-05-10T18:32:13,erin,192.168.1.10,login,failed
2026-05-10T18:32:27,frank,192.168.1.12,login,success
2026-05-10T18:33:37,dave,192.168.1.34,login,success
2026-05-10T18:34:06,ivan,192.168.1.10,login,failed
2026-05-10T18:34:35,grace,192.168.1.37,login,success
2026-05-10T18:35:33,mallory,192.168.1.26,login,success
2026-05-10T18:36:02,frank,192.168.1.18,login,success
2026-05-10T18:36:53,erin,192.168.1.33,login,success
2026-05-10T18:37:26,judy,192.168.1.28,login,success
2026-05-10T18:37:48,peggy,192.168.1.32,login,success
2026-05-10T18:37:53,dave,192.168.1.34,login,success
2026-05-10T18:38:42,alice,192.168.1.16,login,success
2026-05-10T18:40:17,bob,192.168.1.18,login,success
2026-05-10T18:40:24,oscar,192.168.1.22,login,success
2026-05-10T18:42:02,erin,192.168.1.25,login,success
2026-05-10T18:42:14,grace,192.168.1.35,login,success
2026-05-10T18:42:58,grace,192.168.1.17,login,success
2026-05-10T18:43:52,grace,192.168.1.26,login,failed
2026-05-10T18:44:19,dave,192.168.1.25,login,success
2026-05-10T18:44:35,carol,192.168.1.27,login,success
2026-05-10T18:46:19,judy,192.168.1.29,login,success
2026-05-10T18:47:37,dave,192.168.1.25,login,failed
2026-05-10T18:47:46,frank,192.168.1.24,login,failed
2026-05-10T18:48:29,grace,192.168.1.29,login,success
2026-05-10T18:49:15,oscar,192.168.1.13,login,success
2026-05-10T18:49:18,heidi,192.168.1.10,login,success
2026-05-10T18:50:03,trent,192.168.1.26,login,failed
2026-05-10T18:51:10,oscar,192.168.1.20,login,success
2026-05-10T18:51:31,grace,192.168.1.11,login,success
2026-05-10T18:51:34,dave,192.168.1.19,login,success
2026-05-10T18:51:42,frank,192.168.1.19,login,success
2026-05-10T18:52:04,victor,192.168.1.30,login,success
2026-05-10T18:52:27,alice,192.168.1.29,login,success
2026-05-10T18:53:20,heidi,192.168.1.26,login,success
2026-05-10T18:54:07,dave,192.168.1.30,login,success
2026-05-10T18:54:28,grace,192.168.1.14,login,success
2026-05-10T18:54:28,judy,192.168.1.21,login,success
2026-05-10T18:56:56,frank,192.168.1.27,login,success
2026-05-10T18:57:24,oscar,192.168.1.36,login,success
2026-05-10T18:57:48,peggy,192.168.1.22,login,success
2026-05-10T18:58:10,heidi,192.168.1.34,login,success
2026-05-10T19:00:01,judy,192.168.1.17,login,success
2026-05-10T19:00:01,trent,192.168.1.21,login,success
2026-05-10T19:00:02,victor,192.168.1.23,login,success
2026-05-10T19:00:08,grace,192.168.1.10,login,success
2026-05-10T19:00:21,peggy,192.168.1.36,login,success
2026-05-10T19:01:14,erin,192.168.1.38,login,success
2026-05-10T19:01:21,alice,192.168.1.13,login,success
2026-05-10T19:01:58,heidi,192.168.1.12,login,success
2026-05-10T19:02:07,heidi,192.168.1.26,login,success
2026-05-10T19:03:56,alice,192.168.1.18,login,success
2026-05-10T19:04:05,mallory,192.168.1.12,login,success
2026-05-10T19:05:43,victor,192.168.1.27,login,success
2026-05-10T19:06:34,victor,192.168.1.34,login,success
2026-05-10T19:07:05,trent,192.168.1.13,login,success
2026-05-10T19:08:00,erin,192.168.1.32,login,success
2026-05-10T19:08:53,bob,192.168.1.29,login,success
2026-05-10T19:09:17,ivan,192.168.1.28,login,success
2026-05-10T19:10:14,judy,192.168.1.12,login,success
2026-05-10T19:10:49,grace,192.168.1.15,login,success
2026-05-10T19:11:05,alice,192.168.1.18,login,failed
2026-05-10T19:13:04,grace,192.168.1.35,login,success
2026-05-10T19:13:55,oscar,192.168.1.27,login,success
2026-05-10T19:14:19,heidi,192.168.1.19,login,success
2026-05-10T19:14:32,ivan,198.51.100.44,login,failed
2026-05-10T19:14:33,ivan,198.51.100.44,login,failed
2026-05-10T19:14:35,ivan,198.51.100.44,login,failed
2026-05-10T19:14:42,ivan,198.51.100.44,login,failed
2026-05-10T19:14:49,ivan,198.51.100.44,login,failed
2026-05-10T19:14:53,ivan,198.51.100.44,login,failed
2026-05-10T19:14:56,ivan,198.51.100.44,login,failed
2026-05-10T19:15:02,ivan,198.51.100.44,login,failed
2026-05-10T19:15:04,ivan,198.51.100.44,login,failed
2026-05-10T19:15:05,heidi,192.168.1.28,login,success
2026-05-10T19:15:09,ivan,198.51.100.44,login,failed
2026-05-10T19:15:14,ivan,198.51.100.44,login,failed
2026-05-10T19:15:19,ivan,198.51.100.44,login,failed
2026-05-10T19:15:21,ivan,198.51.100.44,login,failed
2026-05-10T19:15:27,ivan,198.51.100.44,login,failed
2026-05-10T19:15:32,ivan,198.51.100.44,login,failed
2026-05-10T19:15:39,ivan,198.51.100.44,login,failed
2026-05-10T19:15:41,ivan,198.51.100.44,login,failed
2026-05-10T19:15:46,ivan,198.51.100.44,login,failed
2026-05-10T19:15:52,ivan,198.51.100.44,login,success
2026-05-10T19:16:35,dave,192.168.1.34,login,success
2026-05-10T19:18:22,victor,192.168.1.22,login,success
2026-05-10T19:19:29,mallory,192.168.1.15,login,failed
2026-05-10T19:20:34,mallory,192.168.1.32,login,success
2026-05-10T19:20:35,erin,192.168.1.21,login,success
2026-05-10T19:20:46,erin,192.168.1.25,login,success
2026-05-10T19:20:57,frank,192.168.1.25,login,success
2026-05-10T19:21:45,frank,192.168.1.25,login,success
2026-05-10T19:22:06,peggy,192.168.1.13,login,success
2026-05-10T19:22:23,alice,192.168.1.11,login,success
2026-05-10T19:23:54,ivan,192.168.1.16,login,success
2026-05-10T19:25:16,alice,192.168.1.33,login,success
2026-05-10T19:25:25,erin,192.168.1.30,login,success
2026-05-10T19:25:38,grace,192.168.1.36,login,success
2026-05-10T19:26:58,carol,192.168.1.21,login,success
2026-05-10T19:28:20,alice,192.168.1.24,login,failed
2026-05-10T19:28:42,peggy,192.168.1.20,login,success
2026-05-10T19:28:43,ivan,192.168.1.18,login,failed
2026-05-10T19:29:04,oscar,192.168.1.34,login,success
2026-05-10T19:29:11,dave,192.168.1.23,login,success
2026-05-10T19:29:34,dave,192.168.1.14,login,success
2026-05-10T19:30:02,frank,192.168.1.29,login,success
2026-05-10T19:30:59,heidi,192.168.1.39,login,failed
2026-05-10T19:31:16,judy,192.168.1.15,login,success
2026-05-10T19:32:14,heidi,192.168.1.11,login,success
2026-05-10T19:33:01,ivan,192.168.1.28,login,success
2026-05-10T19:33:35,dave,192.168.1.20,login,success
2026-05-10T19:34:30,judy,192.168.1.19,login,success
2026-05-10T19:36:49,trent,192.168.1.16,login,success
2026-05-10T19:37:46,oscar,192.168.1.29,login,success
2026-05-10T19:38:02,oscar,192.168.1.28,login,success
2026-05-10T19:38:06,erin,192.168.1.14,login,success
2026-05-10T19:38:13,heidi,192.168.1.22,login,success
2026-05-10T19:38:31,alice,192.168.1.22,login,failed
2026-05-10T19:41:15,trent,192.168.1.16,login,success
2026-05-10T19:41:34,carol,192.168.1.16,login,success
2026-05-10T19:42:11,frank,192.168.1.35,login,success
2026-05-10T19:42:20,oscar,192.168.1.23,login,success
2026-05-10T19:42:32,carol,192.168.1.37,login,failed
2026-05-10T19:42:58,grace,192.168.1.30,login,success
2026-05-10T19:42:58,grace,192.168.1.19,login,failed
2026-05-10T19:44:14,dave,192.168.1.23,login,failed
2026-05-10T19:44:28,dave,192.168.1.36,login,success
2026-05-10T19:44:51,erin,192.168.1.33,login,success
2026-05-10T19:46:01,bob,192.168.1.11,login,success
2026-05-10T19:46:44,peggy,192.168.1.13,login,success
2026-05-10T19:46:59,dave,192.168.1.39,login,success
2026-05-10T19:47:13,frank,192.168.1.31,login,success
2026-05-10T19:47:48,trent,192.168.1.34,login,success
2026-05-10T19:48:03,victor,192.168.1.18,login,success
2026-05-10T19:48:24,bob,192.168.1.14,login,failed
2026-05-10T19:48:49,bob,192.168.1.12,login,success
2026-05-10T19:48:50,alice,192.168.1.23,login,success
2026-05-10T19:49:26,heidi,192.168.1.18,login,success
2026-05-10T19:49:59,ivan,192.168.1.13,login,success
2026-05-10T19:50:21,judy,192.168.1.30,login,success
2026-05-10T19:51:46,ivan,192.168.1.19,login,success
2026-05-10T19:52:13,grace,192.168.1.13,login,success
2026-05-10T19:52:19,oscar,192.168.1.30,login,success
2026-05-10T19:52:28,oscar,192.168.1.35,login,failed
2026-05-10T19:54:09,trent,192.168.1.24,login,success
2026-05-10T19:54:21,mallory,192.168.1.12,login,success
2026-05-10T19:55:16,erin,192.168.1.16,login,failed
2026-05-10T19:55:20,victor,192.168.1.38,login,success
2026-05-10T19:56:16,erin,192.168.1.27,login,success
2026-05-10T19:56:58,ivan,192.168.1.36,login,success
2026-05-10T19:57:20,heidi,192.168.1.14,login,success
2026-05-10T19:58:06,bob,203.0.113.5,login,failed
2026-05-10T19:58:07,bob,203.0.113.5,login,failed
2026-05-10T19:58:13,bob,203.0.113.5,login,failed
2026-05-10T19:58:20,bob,203.0.113.5,login,failed
2026-05-10T19:58:24,bob,203.0.113.5,login,failed
2026-05-10T19:58:27,bob,203.0.113.5,login,failed
2026-05-10T19:58:33,bob,203.0.113.5,login,failed
2026-05-10T19:59:01,victor,192.168.1.15,login,failed
2026-05-10T19:59:33,dave,192.168.1.36,login,failed
2026-05-10T19:59:53,grace,192.168.1.35,login,success
2026-05-10T20:00:21,victor,192.168.1.21,login,success
2026-05-10T20:01:28,mallory,192.168.1.30,login,failed
2026-05-10T20:01:33,oscar,192.168.1.12,login,success
2026-05-10T20:01:43,carol,192.168.1.14,login,success
2026-05-10T20:02:44,peggy,192.168.1.29,login,success
2026-05-10T20:03:14,victor,192.168.1.37,login,success
2026-05-10T20:03:48,carol,192.168.1.39,login,success
2026-05-10T20:05:59,dave,192.168.1.21,login,success
2026-05-10T20:06:40,mallory,192.168.1.32,login,failed
2026-05-10T20:06:50,alice,192.168.1.36,login,success
2026-05-10T20:07:33,judy,192.168.1.29,login,success
2026-05-10T20:07:51,judy,192.168.1.10,login,success
2026-05-10T20:07:59,carol,192.168.1.23,login,success
2026-05-10T20:08:08,frank,192.168.1.26,login,success
2026-05-10T20:09:48,judy,192.168.1.16,login,success
2026-05-10T20:09:50,heidi,192.168.1.39,login,success
2026-05-10T20:10:17,victor,192.168.1.39,login,success
2026-05-10T20:10:36,oscar,192.168.1.30,login,success
2026-05-10T20:10:57,carol,192.168.1.11,login,success
2026-05-10T20:11:19,victor,192.168.1.32,login,success
2026-05-10T20:11:57,trent,192.168.1.15,login,success
2026-05-10T20:12:35,judy,192.168.1.27,login,success
2026-05-10T20:13:06,mallory,192.168.1.11,login,success
2026-05-10T20:13:46,mallory,192.168.1.12,login,success
2026-05-10T20:13:53,ivan,192.168.1.10,login,success
2026-05-10T20:14:15,oscar,192.168.1.29,login,success
2026-05-10T20:15:30,oscar,192.168.1.34,login,success
2026-05-10T20:15:37,oscar,192.168.1.12,login,success
2026-05-10T20:15:45,peggy,192.168.1.24,login,success
2026-05-10T20:16:45,judy,192.168.1.27,login,failed
2026-05-10T20:17:30,trent,192.168.1.37,login,success
2026-05-10T20:17:44,alice,192.168.1.28,login,success
2026-05-10T20:17:59,carol,192.168.1.35,login,success
2026-05-10T20:18:00,dave,192.168.1.36,login,success
2026-05-10T20:18:11,alice,192.168.1.30,login,failed
2026-05-10T20:18:12,frank,192.168.1.34,login,success
2026-05-10T20:19:09,carol,192.168.1.26,login,success
2026-05-10T20:19:23,alice,192.168.1.36,login,success
2026-05-10T20:19:45,victor,192.168.1.38,login,success
2026-05-10T20:20:05,alice,192.168.1.23,login,success
2026-05-10T20:20:13,erin,192.168.1.39,login,success
2026-05-10T20:20:17,bob,192.168.1.32,login,success
2026-05-10T20:20:24,dave,192.168.1.27,login,success
2026-05-10T20:22:04,dave,192.168.1.14,login,success
2026-05-10T20:22:07,heidi,192.168.1.17,login,success
2026-05-10T20:22:13,mallory,192.168.1.26,login,success
2026-05-10T20:23:15,trent,192.168.1.35,login,success
2026-05-10T20:23:37,ivan,192.168.1.32,login,success
2026-05-10T20:24:21,bob,192.168.1.21,login,success
2026-05-10T20:24:40,heidi,192.168.1.34,login,success
2026-05-10T20:25:45,erin,192.168.1.33,login,success
2026-05-10T20:26:49,ivan,192.168.1.37,login,success
2026-05-10T20:27:08,bob,192.168.1.19,login,success
2026-05-10T20:27:23,heidi,192.168.1.18,login,success
2026-05-10T20:27:39,carol,192.168.1.22,login,success
2026-05-10T20:27:52,erin,192.168.1.36,login,success
2026-05-10T20:28:26,peggy,192.168.1.25,login,success
2026-05-10T20:29:37,ivan,192.168.1.34,login,success
2026-05-10T20:30:14,alice,192.168.1.21,login,success
2026-05-10T20:30:56,bob,192.168.1.23,login,success
2026-05-10T20:32:04,frank,192.168.1.11,login,success
2026-05-10T20:32:32,mallory,192.168.1.25,login,success
2026-05-10T20:32:52,grace,192.168.1.18,login,success
2026-05-10T20:33:10,alice,192.168.1.27,login,success
2026-05-10T20:33:20,trent,192.168.1.37,login,success
2026-05-10T20:35:33,oscar,192.168.1.38,login,failed
2026-05-10T20:35:53,peggy,192.168.1.23,login,success
2026-05-10T20:35:56,victor,192.168.1.24,login,success
2026-05-10T20:35:58,mallory,192.168.1.10,login,success
2026-05-10T20:37:33,carol,192.168.1.14,login,success
2026-05-10T20:37:37,mallory,192.168.1.29,login,success
2026-05-10T20:38:10,peggy,192.168.1.32,login,success
2026-05-10T20:39:07,victor,192.168.1.25,login,success
2026-05-10T20:39:32,frank,192.168.1.30,login,success
2026-05-10T20:39:54,judy,192.168.1.38,login,success
2026-05-10T20:40:17,trent,192.168.1.24,login,failed
2026-05-10T20:40:49,erin,192.168.1.16,login,success
2026-05-10T20:41:30,erin,192.168.1.23,login,success
2026-05-10T20:42:35,alice,192.168.1.25,login,success
2026-05-10T20:42:56,ivan,192.168.1.37,login,success
2026-05-10T20:43:40,alice,192.168.1.22,login,success
2026-05-10T20:44:06,frank,192.168.1.32,login,success
2026-05-10T20:44:23,dave,192.168.1.39,login,failed
2026-05-10T20:44:42,grace,192.168.1.31,login,success
2026-05-10T20:44:43,grace,192.168.1.18,login,failed
2026-05-10T20:44:57,erin,192.168.1.10,login,success
2026-05-10T20:45:06,victor,192.168.1.29,login,success
2026-05-10T20:45:31,ivan,192.168.1.15,login,success
2026-05-10T20:45:57,peggy,192.168.1.26,login,success
2026-05-10T20:46:32,judy,192.168.1.34,login,success
2026-05-10T20:46:54,oscar,192.168.1.36,login,failed
2026-05-10T20:48:06,heidi,192.168.1.34,login,failed
2026-05-10T20:48:13,oscar,192.168.1.19,login,failed
2026-05-10T20:48:53,frank,192.168.1.18,login,success
2026-05-10T20:49:15,judy,192.168.1.29,login,success
2026-05-10T20:50:06,victor,192.168.1.12,login,success
2026-05-10T20:50:27,alice,192.168.1.18,login,success
2026-05-10T20:50:29,frank,192.168.1.28,login,success
2026-05-10T20:51:15,frank,192.168.1.22,login,success
2026-05-10T20:51:25,grace,192.168.1.30,login,failed
2026-05-10T20:51:50,peggy,192.168.1.14,login,success
2026-05-10T20:52:55,judy,192.168.1.31,login,success
2026-05-10T20:53:14,frank,192.168.1.11,login,success
2026-05-10T20:53:16,alice,192.168.1.37,login,success
2026-05-10T20:53:33,erin,192.168.1.15,login,failed
2026-05-10T20:53:40,judy,192.168.1.12,login,success
2026-05-10T20:55:34,peggy,192.168.1.24,login,success
2026-05-10T20:55:48,dave,192.168.1.12,login,success
2026-05-10T20:56:15,erin,192.168.1.17,login,success
2026-05-10T20:56:15,ivan,192.168.1.24,login,success
2026-05-10T20:56:52,peggy,192.168.1.38,login,success
2026-05-10T20:57:15,dave,192.168.1.14,login,success
2026-05-10T20:57:57,grace,192.168.1.33,login,success
2026-05-10T20:58:14,ivan,192.168.1.14,login,success
2026-05-10T20:58:55,dave,192.168.1.32,login,success
2026-05-10T20:59:11,peggy,192.168.1.20,login,success
2026-05-10T20:59:12,bob,192.168.1.22,login,success
2026-05-10T20:59:23,heidi,192.168.1.39,login,failed
2026-05-10T20:59:53,dave,192.168.1.16,login,failed
2026-05-10T21:00:23,bob,192.168.1.27,login,success
2026-05-10T21:00:55,trent,192.168.1.26,login,success
2026-05-10T21:01:16,trent,192.168.1.16,login,failed
2026-05-10T21:02:37,judy,192.168.1.19,login,success
2026-05-10T21:02:56,heidi,192.168.1.30,login,success
2026-05-10T21:03:20,oscar,192.168.1.21,login,success
2026-05-10T21:03:48,ivan,192.168.1.25,login,success
2026-05-10T21:04:06,mallory,192.168.1.37,login,success
2026-05-10T21:04:38,carol,192.168.1.21,login,success
2026-05-10T21:05:04,erin,192.168.1.14,login,success
2026-05-10T21:05:07,ivan,192.168.1.28,login,success
2026-05-10T21:05:31,ivan,192.168.1.28,login,success
2026-05-10T21:07:06,mallory,192.168.1.28,login,failed
2026-05-10T21:07:38,grace,192.168.1.17,login,success
2026-05-10T21:07:52,peggy,192.168.1.36,login,success
2026-05-10T21:08:31,oscar,192.168.1.39,login,failed
2026-05-10T21:09:05,dave,192.168.1.20,login,success
2026-05-10T21:09:15,bob,192.168.1.26,login,success
2026-05-10T21:10:20,carol,192.168.1.27,login,success
2026-05-10T21:10:29,ivan,192.168.1.19,login,success
2026-05-10T21:11:04,ivan,192.168.1.32,login,success
2026-05-10T21:11:27,ivan,192.168.1.15,login,success
2026-05-10T21:12:27,dave,192.168.1.34,login,success
2026-05-10T21:13:33,carol,192.168.1.17,login,success
2026-05-10T21:14:27,grace,192.168.1.12,login,success
2026-05-10T21:15:18,grace,192.168.1.32,login,success
2026-05-10T21:17:10,grace,192.168.1.17,login,failed
2026-05-10T21:17:17,carol,192.168.1.13,login,failed
2026-05-10T21:18:04,heidi,198.51.100.44,login,failed
2026-05-10T21:18:11,heidi,198.51.100.44,login,failed
2026-05-10T21:18:16,heidi,198.51.100.44,login,failed
2026-05-10T21:18:20,heidi,198.51.100.44,login,failed
2026-05-10T21:18:22,heidi,198.51.100.44,login,failed
2026-05-10T21:18:25,heidi,198.51.100.44,login,failed
2026-05-10T21:18:27,heidi,198.51.100.44,login,failed
2026-05-10T21:18:31,heidi,198.51.100.44,login,failed
2026-05-10T21:18:33,heidi,198.51.100.44,login,failed
2026-05-10T21:18:36,heidi,198.51.100.44,login,failed
2026-05-10T21:18:37,heidi,198.51.100.44,login,failed
2026-05-10T21:18:43,heidi,198.51.100.44,login,failed
2026-05-10T21:18:50,heidi,198.51.100.44,login,failed
2026-05-10T21:18:54,heidi,198.51.100.44,login,failed
2026-05-10T21:18:57,ivan,192.168.1.39,login,success
2026-05-10T21:18:58,heidi,198.51.100.44,login,failed
2026-05-10T21:19:05,heidi,198.51.100.44,login,failed
2026-05-10T21:19:09,heidi,198.51.100.44,login,failed
2026-05-10T21:19:14,heidi,198.51.100.44,login,failed
2026-05-10T21:19:15,trent,192.168.1.32,login,success
2026-05-10T21:19:17,heidi,198.51.100.44,login,failed
2026-05-10T21:19:21,heidi,198.51.100.44,login,failed
2026-05-10T21:19:25,heidi,198.51.100.44,login,failed
2026-05-10T21:19:30,heidi,198.51.100.44,login,failed
2026-05-10T21:19:40,mallory,192.168.1.34,login,success
2026-05-10T21:20:55,frank,192.168.1.36,login,success
2026-05-10T21:21:02,erin,192.168.1.14,login,success
2026-05-10T21:22:27,grace,192.168.1.10,login,success
2026-05-10T21:22:58,peggy,192.168.1.21,login,success
2026-05-10T21:22:59,ivan,192.168.1.16,login,success
2026-05-10T21:24:08,carol,192.168.1.27,login,success
2026-05-10T21:25:50,dave,192.168.1.32,login,failed
2026-05-10T21:25:51,peggy,192.168.1.22,login,failed
2026-05-10T21:26:22,trent,192.168.1.36,login,success
2026-05-10T21:26:43,carol,192.168.1.26,login,success
2026-05-10T21:27:58,trent,192.168.1.20,login,success
2026-05-10T21:27:59,erin,192.168.1.30,login,success
2026-05-10T21:28:26,ivan,192.168.1.24,login,success
2026-05-10T21:28:26,alice,192.168.1.16,login,failed
2026-05-10T21:28:34,grace,192.168.1.21,login,success
2026-05-10T21:29:44,frank,192.168.1.10,login,success
2026-05-10T21:29:49,judy,192.168.1.20,login,success
2026-05-10T21:32:07,heidi,192.168.1.26,login,success
2026-05-10T21:32:17,heidi,192.168.1.27,login,success
2026-05-10T21:32:23,erin,192.168.1.27,login,success
2026-05-10T21:32:37,trent,192.168.1.11,login,failed
2026-05-10T21:36:03,frank,192.168.1.28,login,success
2026-05-10T21:36:37,dave,192.168.1.19,login,success
2026-05-10T21:37:09,alice,192.168.1.25,login,success
2026-05-10T21:37:18,mallory,192.168.1.34,login,failed
2026-05-10T21:38:04,trent,192.168.1.15,login,success
